IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F
2012,11,14,31.77183098591549
2012,11,15,34.52
2012,11,16,23.6
2012,11,17,36.86760563380282
2012,11,18,44.650000000000006
2012,11,19,44.400000000000006
2012,11,20,32.38028169014085
2012,11,21,38.474999999999994
2012,11,22,41.84705882352941
2012,11,23,20.55
2012,11,24,10.45
2012,11,25,18.475
2012,11,26,9.324999999999998
2012,11,27,16.6
2012,11,28,11.325
2012,11,29,17.625714285714285
2012,11,30,19.37391304347826
2012,12,1,32.06428571428571
2012,12,2,33.65
2012,12,3,39.375
2012,12,4,20.950000000000003
2012,12,5,16.8
2012,12,6,31.700000000000003
2012,12,7,19.95
2012,12,8,7.949999999999999
2012,12,9,20.924999999999997
2012,12,10,8.774999999999999
2012,12,11,2.3321428571428564
2012,12,12,9.420588235294117
2012,12,13,17.700000000000003
2012,12,14,15.174999999999999
2012,12,15,31.325000000000003
2012,12,16,28.425352112676055
2012,12,17,19.474999999999998
2012,12,18,17.575000000000003
2012,12,19,22.575000000000003
2012,12,20,20.75
2012,12,21,5.675
2012,12,22,4.036619718309859
2012,12,23,7.999999999999998
2012,12,24,-0.5000000000000013
2012,12,25,-6.275000000000002
2012,12,26,-6.450000000000001
2012,12,27,7.675000000000001
2012,12,28,15.975000000000001
2012,12,29,12.325
2012,12,30,7.408450704225352
2012,12,31,5.925714285714285
2013,1,1,-6.535211267605636
2013,1,2,14.799999999999999
2013,1,3,14.462857142857143
2013,1,4,16.525
2013,1,5,7.374999999999998
2013,1,6,16.575000000000003
2013,1,7,21.765714285714285
2013,1,8,26.85
2013,1,9,27.275
2013,1,10,29.66760563380282
2013,1,11,34.099999999999994
2013,1,12,24.725
2013,1,13,2.624999999999999
2013,1,14,0.7249999999999996
2013,1,15,8.125
2013,1,16,16.95
2013,1,17,-6.100000000000001
2013,1,18,0.524999999999999
2013,1,19,16.890140845070423
2013,1,20,-7.9750000000000005
2013,1,21,-17.55
2013,1,22,-20.275000000000002
2013,1,23,-11.428169014084508
2013,1,24,-18.000000000000004
2013,1,25,5.405633802816901
2013,1,26,-2.625000000000001
2013,1,27,16.025
2013,1,28,27.825000000000003
2013,1,29,28.686956521739127
2013,1,30,13.670422535211266
2013,1,31,0.5529411764705875
2013,2,1,-15.533333333333335
2013,2,2,-16.0
2013,2,3,0.05633802816901278
2013,2,4,-15.5
2013,2,5,6.324999999999999
2013,2,6,2.2749999999999995
2013,2,7,11.625
2013,2,8,14.304225352112676
2013,2,9,18.174999999999997
2013,2,10,24.975
2013,2,11,21.975
2013,2,12,18.025
2013,2,13,21.525
2013,2,14,46.81261538461538
2013,2,15,4.239436619718309
2013,2,16,-9.425000000000002
2013,2,17,0.0749999999999989
2013,2,18,22.549999999999997
2013,2,19,0.4249999999999992
2013,2,20,-2.425000000000001
2013,2,21,24.772499999999997
2013,2,22,16.775
2013,2,23,21.5
2013,2,24,21.375
2013,2,25,18.878260869565217
2013,2,26,17.86865671641791
2013,2,27,18.385915492957743
2013,2,28,23.52173913043478
2013,3,1,12.399999999999999
2013,3,2,5.304225352112676
2013,3,3,60.21183098591549
2013,3,4,14.20281690140845
2013,3,5,19.299999999999997
2013,3,6,16.275
2013,3,7,13.299999999999999
2013,3,8,20.723529411764705
2013,3,9,27.924999999999997
2013,3,10,28.700000000000003
2013,3,11,19.60571428571429
2013,3,12,15.774999999999999
2013,3,13,14.4056338028169
2013,3,14,15.225000000000001
2013,3,15,21.75
2013,3,16,8.649999999999999
2013,3,17,-0.37500000000000117
2013,3,18,21.4
2013,3,19,16.1
2013,3,20,9.725
2013,3,21,16.049999999999997
2013,3,22,16.049999999999997
2013,3,23,19.625
2013,3,24,25.950000000000003
2013,3,25,22.325
2013,3,26,30.599999999999998
2013,3,27,32.349999999999994
2013,3,28,26.375
2013,3,29,30.224999999999998
2013,3,30,41.75
2013,3,31,31.269565217391303
2013,4,1,20.852631578947367
2013,4,2,21.9
2013,4,3,20.65
2013,4,4,35.325
2013,4,5,25.549999999999997
2013,4,6,29.125
2013,4,7,32.599999999999994
2013,4,8,33.285714285714285
2013,4,9,32.583098591549295
2013,4,10,32.628571428571426
2013,4,11,27.775
2013,4,12,25.125
2013,4,13,24.174999999999997
2013,4,14,22.775
2013,4,15,31.474999999999998
2013,4,16,32.675
2013,4,17,30.849999999999998
2013,4,18,28.875
2013,4,19,25.85
2013,4,20,18.085714285714282
2013,4,21,26.975
2013,4,22,33.45
2013,4,23,32.974999999999994
2013,4,24,29.275000000000002
2013,4,25,57.85661971830986
2013,4,26,44.974999999999994
2013,4,27,48.3
2013,4,28,56.63428571428572
2013,4,29,47.425
2013,4,30,51.292957746478876
2013,5,1,35.43333333333334
2013,5,2,32.15211267605634
2013,5,3,31.125
2013,5,4,31.524999999999995
2013,5,5,38.025
2013,5,6,47.95
2013,5,7,56.575
2013,5,8,57.82500000000001
2013,5,9,47.125
2013,5,10,40.6
2013,5,11,38.150000000000006
2013,5,12,36.95
2013,5,13,38.5
2013,5,14,51.675000000000004
2013,5,15,61.57500000000001
2013,5,16,52.55
2013,5,17,53.825
2013,5,18,50.875
2013,5,19,54.34571428571429
2013,5,20,52.3
2013,5,21,45.2
2013,5,22,50.375
2013,5,23,48.5
2013,5,24,48.7
2013,5,25,55.05
2013,5,26,52.400000000000006
2013,5,27,54.525000000000006
2013,5,28,56.1
2013,5,29,61.525000000000006
2013,5,30,63.61408450704226
2013,5,31,66.01470588235294
2013,6,1,48.43333333333334
2013,6,2,47.099999999999994
2013,6,3,48.275000000000006
2013,6,4,50.599999999999994
2013,6,5,50.525000000000006
2013,6,6,50.45
2013,6,7,50.70985915492958
2013,6,8,57.449999999999996
2013,6,9,54.45
2013,6,10,57.42816901408451
2013,6,11,63.625
2013,6,12,60.75
2013,6,13,62.550000000000004
2013,6,14,59.75
2013,6,15,62.27042253521127
2013,6,16,63.21714285714285
2013,6,17,53.525000000000006
2013,6,18,54.52571428571429
2013,6,19,58.775000000000006
2013,6,20,63.849999999999994
2013,6,21,122.48203389830508
2013,6,22,61.974999999999994
2013,6,23,62.900000000000006
2013,6,24,70.275
2013,6,25,70.92173913043479
2013,6,26,69.625
2013,6,27,69.875
2013,6,28,64.42535211267605
2013,6,29,63.53802816901408
2013,6,30,62.730434782608704
2013,7,1,65.56666666666668
2013,7,2,63.12173913043479
2013,7,3,65.475
2013,7,4,69.0
2013,7,5,74.95
2013,7,6,71.625
2013,7,7,68.30000000000001
2013,7,8,65.5661971830986
2013,7,9,67.17500000000001
2013,7,10,62.95000000000001
2013,7,11,64.875
2013,7,12,73.375
2013,7,13,73.7
2013,7,14,68.0
2013,7,15,67.375
2013,7,16,73.35000000000001
2013,7,17,74.13972602739727
2013,7,18,71.87887323943663
2013,7,19,68.05070422535212
2013,7,20,59.57500000000001
2013,7,21,57.400000000000006
2013,7,22,63.5
2013,7,23,59.63380281690141
2013,7,24,58.974999999999994
2013,7,25,62.548571428571435
2013,7,26,53.67605633802817
2013,7,27,48.073239436619716
2013,7,28,53.900000000000006
2013,7,29,57.800000000000004
2013,7,30,60.6225352112676
2013,7,31,64.90294117647059
2013,8,1,60.73684210526316
2013,8,2,58.74647887323944
2013,8,3,56.5
2013,8,4,56.0
2013,8,5,59.775000000000006
2013,8,6,59.875
2013,8,7,59.70000000000001
2013,8,8,56.547826086956526
2013,8,9,55.275000000000006
2013,8,10,57.34285714285714
2013,8,11,59.48169014084507
2013,8,12,58.08524590163935
2013,8,13,55.04705882352941
2013,8,14,53.35
2013,8,15,58.474999999999994
2013,8,16,61.56056338028169
2013,8,17,66.775
2013,8,18,68.64285714285714
2013,8,19,71.72676056338028
2013,8,20,75.67500000000001
2013,8,21,74.475
2013,8,22,62.059999999999995
2013,8,23,60.69714285714286
2013,8,24,69.75
2013,8,25,79.775
2013,8,26,75.45
2013,8,27,74.05000000000001
2013,8,28,73.88857142857142
2013,8,29,68.34411764705882
2013,8,30,69.36901408450706
2013,8,31,68.62608695652173
2013,9,1,60.800000000000004
2013,9,2,52.575
2013,9,3,55.0
2013,9,4,61.599999999999994
2013,9,5,54.900000000000006
2013,9,6,67.4
2013,9,7,68.325
2013,9,8,55.525000000000006
2013,9,9,59.67826086956522
2013,9,10,64.775
2013,9,11,60.85000000000001
2013,9,12,52.650000000000006
2013,9,13,49.13913043478261
2013,9,14,56.425000000000004
2013,9,15,52.400000000000006
2013,9,16,44.25
2013,9,17,52.45
2013,9,18,58.25
2013,9,19,64.4
2013,9,20,55.325
2013,9,21,44.375
2013,9,22,41.425
2013,9,23,54.075
2013,9,24,57.125
2013,9,25,55.650000000000006
2013,9,26,57.5
2013,9,27,63.099999999999994
2013,9,28,63.875
2013,9,29,52.23098591549296
2013,9,30,60.647887323943664
2013,10,1,61.45000000000001
2013,10,2,54.150000000000006
2013,10,3,49.75
2013,10,4,51.05
2013,10,5,46.400000000000006
2013,10,6,44.575
2013,10,7,42.175
2013,10,8,49.75
2013,10,9,62.09295774647888
2013,10,10,56.25
2013,10,11,59.125
2013,10,12,55.618181818181824
2013,10,13,45.150000000000006
2013,10,14,37.4
2013,10,15,42.325
2013,10,16,42.325
2013,10,17,38.400000000000006
2013,10,18,39.275000000000006
2013,10,19,34.90571428571429
2013,10,20,33.275
2013,10,21,29.974999999999998
2013,10,22,81.97
2013,10,23,305.1225
2013,10,24,207.3825
2013,10,25,31.974999999999998
2013,10,26,161.71249999999998
2013,10,27,35.125
2013,10,28,27.617391304347827
2013,10,29,24.5
2013,10,30,32.456338028169014
2013,10,31,38.83478260869565
2013,11,1,70.13
2013,11,2,33.775000000000006
2013,11,3,33.199999999999996
2013,11,4,40.3
2013,11,5,31.608695652173914
2013,11,6,28.599999999999998
2013,11,7,28.525000000000002
2013,11,8,27.25
2013,11,9,33.0
2013,11,10,31.849999999999998
2013,11,11,18.35
2013,11,12,15.449999999999998
2013,11,13,27.875
2013,11,14,33.275000000000006
2013,11,15,35.45
2013,11,16,40.8
2013,11,17,37.075
2013,11,18,23.950000000000003
2013,11,19,23.65
2013,11,20,38.375
2013,11,21,28.724999999999998
2013,11,22,14.524999999999999
2013,11,23,5.724999999999999
2013,11,24,6.3
2013,11,25,30.899999999999995
2013,11,26,12.325
2013,11,27,11.424999999999999
2013,11,28,15.625
2013,11,29,6.622535211267604
2013,11,30,24.10571428571429
2013,12,1,23.833333333333332
2013,12,2,23.125
2013,12,3,27.418181818181818
2013,12,4,15.200000000000001
2013,12,5,11.45
2013,12,6,-3.8225352112676068
2013,12,7,-12.250000000000002
2013,12,8,-16.075000000000003
2013,12,9,-1.6929577464788748
2013,12,10,41.629999999999995
2013,12,11,-13.397058823529413
2013,12,12,-8.397142857142859
2013,12,13,-7.950000000000001
2013,12,14,-5.825
2013,12,15,-9.775
2013,12,16,-8.275
2013,12,17,4.999999999999999
2013,12,18,0.4485714285714275
2013,12,19,4.074999999999999
2013,12,20,-0.22500000000000117
2013,12,21,6.574999999999999
2013,12,22,3.3451612903225802
2013,12,23,-7.651428571428573
2013,12,24,-10.775
2013,12,25,9.254545454545454
2013,12,26,-3.525000000000001
2013,12,27,8.524999999999999
2013,12,28,25.725
2013,12,29,-8.975000000000001
2013,12,30,-24.181818181818183
2013,12,31,-27.516129032258068
2014,1,1,-23.570909090909094
2014,1,2,284.595
2014,1,3,-10.000000000000002
2014,1,4,7.875
2014,1,5,-17.975
2014,1,6,-25.9
2014,1,7,-19.6
2014,1,8,-13.991304347826087
2014,1,9,-6.750000000000001
2014,1,10,17.876923076923077
2014,1,11,24.75
2014,1,12,24.825
2014,1,13,24.025
2014,1,14,1.579999999999999
2014,1,15,-1.1971428571428577
2014,1,16,11.799999999999999
2014,1,17,0.8999999999999991
2014,1,18,-4.825000000000001
2014,1,19,18.9
2014,1,20,-3.775000000000001
2014,1,21,-15.005714285714287
2014,1,22,-4.900000000000001
2014,1,23,-15.450000000000001
2014,1,24,7.788732394366197
2014,1,25,0.7499999999999987
2014,1,26,-6.050000000000002
2014,1,27,-14.975000000000001
2014,1,28,-17.350000000000005
2014,1,29,-1.3000000000000016
2014,1,30,7.003225806451613
2014,1,31,-13.339622641509436
2014,2,1,1.5749999999999984
2014,2,2,-7.571428571428572
2014,2,3,1.849999999999999
2014,2,4,-4.250000000000001
2014,2,5,-4.125000000000002
2014,2,6,-8.900000000000002
2014,2,7,0.09999999999999806
2014,2,8,-9.350000000000001
2014,2,9,-4.575000000000001
2014,2,10,-10.350000000000001
2014,2,11,-9.975000000000001
2014,2,12,7.924999999999999
2014,2,13,10.899999999999999
2014,2,14,-1.1753846153846164
2014,2,15,2.8776119402985065
2014,2,16,-1.375000000000001
2014,2,17,13.024999999999999
2014,2,18,25.687323943661973
2014,2,19,27.075000000000003
2014,2,20,28.275
2014,2,21,19.674999999999997
2014,2,22,4.0
2014,2,23,3.5
2014,2,24,3.5749999999999997
2014,2,25,-5.500000000000002
2014,2,26,-6.250000000000002
2014,2,27,-14.227272727272728
2014,2,28,-12.514285714285716
2014,3,1,-11.29818181818182
2014,3,2,-15.850000000000001
2014,3,3,14.555211267605632
2014,3,4,5.1499999999999995
2014,3,5,-4.600000000000001
2014,3,6,15.725000000000001
2014,3,7,25.025
2014,3,8,15.234285714285713
2014,3,9,25.424999999999997
2014,3,10,38.120000000000005
2014,3,11,32.175
2014,3,12,11.35
2014,3,13,23.2
2014,3,14,34.109375
2014,3,15,11.583561643835617
2014,3,16,1.6499999999999992
2014,3,17,18.8
2014,3,18,23.799999999999997
2014,3,19,25.375
2014,3,20,28.4
2014,3,21,27.575000000000003
2014,3,22,9.975
2014,3,23,2.099999999999999
2014,3,24,1.3749999999999991
2014,3,25,7.474999999999999
2014,3,26,6.599999999999999
2014,3,27,23.225
2014,3,28,21.9
2014,3,29,21.825000000000003
2014,3,30,37.31818181818182
2014,3,31,38.31428571428572
2014,4,1,15.08
2014,4,2,18.299999999999997
2014,4,3,28.174999999999997
2014,4,4,28.349295774647885
2014,4,5,28.35
2014,4,6,40.575
2014,4,7,36.925
2014,4,8,38.349999999999994
2014,4,9,39.025000000000006
2014,4,10,43.025000000000006
2014,4,11,37.099999999999994
2014,4,12,34.425
2014,4,13,33.0
2014,4,14,23.725
2014,4,15,18.125
2014,4,16,20.125
2014,4,17,25.924999999999997
2014,4,18,27.319999999999997
2014,4,19,35.275
2014,4,20,44.900000000000006
2014,4,21,44.775000000000006
2014,4,22,39.075
2014,4,23,37.45070422535211
2014,4,24,36.95
2014,4,25,33.75
2014,4,26,35.675
2014,4,27,34.575
2014,4,28,41.474999999999994
2014,4,29,39.22769230769231
2014,4,30,34.68524590163934
2014,5,1,36.63333333333333
2014,5,2,41.724999999999994
2014,5,3,40.7
2014,5,4,37.375
2014,5,5,37.099999999999994
2014,5,6,39.14705882352941
2014,5,7,47.474999999999994
2014,5,8,45.175
2014,5,9,43.675
2014,5,10,47.5
2014,5,11,51.74375
2014,5,12,48.175
2014,5,13,41.825
2014,5,14,39.224999999999994
2014,5,15,38.515492957746474
2014,5,16,38.95
2014,5,17,44.525000000000006
2014,5,18,52.575
2014,5,19,55.97272727272727
2014,5,20,54.731428571428566
2014,5,21,53.900000000000006
2014,5,22,52.224999999999994
2014,5,23,55.224999999999994
2014,5,24,65.0
2014,5,25,73.0
2014,5,26,68.80000000000001
2014,5,27,64.67500000000001
2014,5,28,61.61369863013699
2014,5,29,66.375
2014,5,30,68.57272727272728
2014,5,31,66.92580645161291
2014,6,1,63.25454545454546
2014,6,2,61.349999999999994
2014,6,3,57.025000000000006
2014,6,4,60.125
2014,6,5,59.76056338028169
2014,6,6,63.675000000000004
2014,6,7,57.300000000000004
2014,6,8,53.2
2014,6,9,56.900000000000006
2014,6,10,60.224999999999994
2014,6,11,61.32173913043478
2014,6,12,54.07076923076924
2014,6,13,51.05
2014,6,14,51.599999999999994
2014,6,15,51.35
2014,6,16,63.82500000000001
2014,6,17,66.2
2014,6,18,65.225
2014,6,19,60.800000000000004
2014,6,20,59.324999999999996
2014,6,21,58.125
2014,6,22,63.900000000000006
2014,6,23,68.5
2014,6,24,63.60285714285714
2014,6,25,56.55
2014,6,26,57.75
2014,6,27,63.95000000000001
2014,6,28,73.42500000000001
2014,6,29,68.77538461538462
2014,6,30,68.78387096774195
2014,7,1,58.75294117647059
2014,7,2,56.05
2014,7,3,60.5
2014,7,4,60.875
2014,7,5,65.42500000000001
2014,7,6,71.60000000000001
2014,7,7,67.68571428571428
2014,7,8,59.20281690140846
2014,7,9,57.224999999999994
2014,7,10,61.75
2014,7,11,66.30000000000001
2014,7,12,60.214999999999996
2014,7,13,57.90714285714286
2014,7,14,52.625
2014,7,15,57.57500000000001
2014,7,16,57.875
2014,7,17,62.45000000000001
2014,7,18,66.325
2014,7,19,67.92500000000001
2014,7,20,68.85
2014,7,21,78.92500000000001
2014,7,22,70.90526315789474
2014,7,23,61.57500000000001
2014,7,24,61.74153846153847
2014,7,25,64.95
2014,7,26,70.375
2014,7,27,61.24081632653061
2014,7,28,61.12957746478873
2014,7,29,63.284507042253516
2014,7,30,58.01818181818182
2014,7,31,55.91428571428572
2014,8,1,61.5
2014,8,2,63.00563380281691
2014,8,3,64.90294117647059
2014,8,4,62.925000000000004
2014,8,5,61.849999999999994
2014,8,6,65.10985915492958
2014,8,7,63.675000000000004
2014,8,8,66.25
2014,8,9,68.29552238805971
2014,8,10,65.325
2014,8,11,63.32500000000001
2014,8,12,59.425000000000004
2014,8,13,60.32500000000001
2014,8,14,55.35
2014,8,15,63.525000000000006
2014,8,16,69.75
2014,8,17,59.425000000000004
2014,8,18,57.431428571428576
2014,8,19,59.39512195121951
2014,8,20,64.32285714285715
2014,8,21,62.75
2014,8,22,64.825
2014,8,23,67.85
2014,8,24,67.875
2014,8,25,67.525
2014,8,26,54.325
2014,8,27,55.300000000000004
2014,8,28,57.525000000000006
2014,8,29,60.824999999999996
2014,8,30,59.872727272727275
2014,8,31,59.84545454545455
2014,9,1,62.349999999999994
2014,9,2,57.675000000000004
2014,9,3,58.315492957746486
2014,9,4,61.44285714285714
2014,9,5,59.574999999999996
2014,9,6,55.150000000000006
2014,9,7,61.099999999999994
2014,9,8,64.30000000000001
2014,9,9,59.974999999999994
2014,9,10,44.19436619718309
2014,9,11,41.400000000000006
2014,9,12,39.59
2014,9,14,48.2
2014,9,15,46.51428571428571
2014,9,16,50.025000000000006
2014,9,17,51.0
2014,9,18,43.43380281690141
2014,9,19,53.8
2014,9,20,58.025000000000006
2014,9,21,51.275000000000006
2014,9,22,54.081690140845076
2014,9,23,57.099999999999994
2014,9,24,59.4056338028169
2014,9,25,59.425000000000004
2014,9,26,62.099999999999994
2014,9,27,65.7
2014,9,28,65.375
2014,9,29,47.141176470588235
2014,9,30,42.706896551724135
2014,10,1,47.1
2014,10,2,52.475
2014,10,3,44.375
2014,10,4,38.125
2014,10,5,38.388732394366194
2014,10,6,40.75
2014,10,7,37.724999999999994
2014,10,8,37.0
2014,10,9,40.325
2014,10,10,36.5
2014,10,11,38.45
2014,10,12,46.22295081967213
2014,10,13,45.275000000000006
2014,10,14,49.46268656716418
2014,10,15,41.8
2014,10,16,43.0
2014,10,17,44.425
2014,10,18,36.025000000000006
2014,10,19,42.05
2014,10,20,46.75
2014,10,21,39.675
2014,10,22,43.31428571428572
2014,10,23,74.6495652173913
2014,10,24,54.0
2014,10,25,51.925
2014,10,26,42.05
2014,10,27,46.900000000000006
2014,10,28,40.900000000000006
2014,10,29,35.39718309859155
2014,10,30,35.184615384615384
2014,10,31,26.77142857142857
2014,11,1,24.930909090909093
2014,11,2,36.0
2014,11,3,38.474999999999994
2014,11,4,38.075
2014,11,5,33.7
2014,11,6,33.349999999999994
2014,11,7,31.849999999999998
2014,11,8,30.674999999999997
2014,11,9,21.975
2014,11,10,18.525
2014,11,11,19.049999999999997
2014,11,12,20.825
2014,11,13,18.975
2014,11,14,11.625
2014,11,15,9.774999999999999
2014,11,16,10.125
2014,11,17,8.799999999999999
2014,11,18,8.6
2014,11,19,12.1
2014,11,20,6.299999999999999
2014,11,21,7.661971830985915
2014,11,22,28.25
2014,11,23,34.07887323943662
2014,11,24,26.4
2014,11,25,9.75
2014,11,26,9.35
2014,11,27,-6.100000000000001
2014,11,28,6.074999999999999
2014,11,29,20.72923076923077
2014,11,30,9.73225806451613
2014,12,1,-5.603636363636365
2014,12,2,6.8
2014,12,3,9.25
2014,12,4,8.825
2014,12,5,22.924999999999997
2014,12,6,10.024999999999999
2014,12,7,26.424999999999997
2014,12,8,27.549999999999997
2014,12,9,15.977464788732393
2014,12,10,20.917142857142856
2014,12,11,22.525
2014,12,12,27.975
2014,12,13,32.224999999999994
2014,12,14,37.349999999999994
2014,12,15,36.690140845070424
2014,12,16,20.05
2014,12,17,12.45
2014,12,18,8.875
2014,12,19,21.35
2014,12,20,25.775
2014,12,21,28.799999999999997
2014,12,22,33.06478873239436
2014,12,23,33.125
2014,12,24,30.900000000000002
2014,12,25,30.0
2014,12,26,26.450000000000003
2014,12,27,16.424999999999997
2014,12,28,6.725
2014,12,29,-8.725000000000001
2014,12,30,-9.821875000000002
2014,12,31,-4.771428571428572
2015,1,1,12.696551724137931
2015,1,2,-0.4750000000000012
2015,1,3,17.525
2015,1,4,-12.500000000000002
2015,1,5,-17.450000000000003
2015,1,6,-5.600000000000001
2015,1,7,-13.525
2015,1,8,-2.5000000000000013
2015,1,9,-5.825000000000001
2015,1,10,-4.500000000000002
2015,1,11,-13.275
2015,1,12,-10.775
2015,1,13,-10.4
2015,1,14,12.35
2015,1,15,21.475
2015,1,16,1.2499999999999991
2015,1,17,21.075000000000003
2015,1,18,24.450000000000003
2015,1,19,14.975000000000001
2015,1,20,19.85
2015,1,21,21.6
2015,1,22,16.275
2015,1,23,30.900000000000002
2015,1,24,31.5
2015,1,25,6.8
2015,1,26,19.799999999999997
2015,1,27,23.475
2015,1,28,26.225
2015,1,29,21.225352112676056
2015,1,30,3.799999999999999
2015,1,31,12.553571428571429
2015,2,1,-8.712727272727275
2015,2,2,-10.9
2015,2,3,26.803142857142856
2015,2,4,-4.250000000000002
2015,2,5,-2.075000000000001
2015,2,6,9.2
2015,2,7,12.475
2015,2,8,7.125
2015,2,9,4.6499999999999995
2015,2,10,46.7734328358209
2015,2,11,12.861764705882353
2015,2,12,-6.425000000000001
2015,2,13,6.124999999999999
2015,2,14,-5.750000000000002
2015,2,15,-10.050000000000002
2015,2,16,1.074999999999999
2015,2,17,-4.250000000000002
2015,2,18,-13.275
2015,2,19,-17.200000000000003
2015,2,20,1.6999999999999984
2015,2,21,7.699999999999999
2015,2,22,-11.400000000000002
2015,2,23,-10.525000000000002
2015,2,24,13.619718309859154
2015,2,25,-7.150000000000001
2015,2,26,-11.930434782608696
2015,2,27,-8.292307692307693
2015,3,1,45.54271186440677
2015,3,2,41.8690625
2015,3,3,19.25
2015,3,4,-2.425000000000001
2015,3,5,-6.950000000000001
2015,3,6,15.324999999999998
2015,3,7,25.700000000000003
2015,3,8,24.674999999999997
2015,3,9,34.150000000000006
2015,3,10,41.900000000000006
2015,3,11,34.4
2015,3,12,38.55
2015,3,13,36.974999999999994
2015,3,14,37.974999999999994
2015,3,15,43.2
2015,3,16,43.150000000000006
2015,3,17,28.625
2015,3,18,29.849999999999998
2015,3,19,28.075
2015,3,20,37.375
2015,3,21,20.025
2015,3,22,18.461971830985913
2015,3,23,23.26666666666667
2015,3,24,31.900000000000002
2015,3,25,32.95
2015,3,26,21.35
2015,3,27,16.45
2015,3,28,23.975
2015,3,29,34.875
2015,3,30,37.676923076923075
2015,3,31,35.987692307692306
2015,4,1,39.85454545454545
2015,4,2,45.125
2015,4,3,25.799999999999997
2015,4,4,27.125
2015,4,5,24.09014084507042
2015,4,6,29.200000000000003
2015,4,7,26.985714285714288
2015,4,8,31.04857142857143
2015,4,9,34.5
2015,4,10,33.175
2015,4,11,40.775000000000006
2015,4,12,59.23478260869565
2015,4,13,53.51428571428572
2015,4,16,52.975
2015,4,17,50.35
2015,4,18,47.73150684931507
2015,4,19,40.21408450704225
2015,4,20,33.95
2015,4,21,29.450000000000003
2015,4,22,27.4
2015,4,23,29.025000000000002
2015,4,24,32.8
2015,4,25,41.7
2015,4,26,39.3
2015,4,27,44.75
2015,4,28,47.160563380281694
2015,4,29,43.76923076923077
2015,4,30,43.061290322580646
2015,5,1,52.127272727272725
2015,5,2,59.349999999999994
2015,5,3,63.91641791044777
2015,5,4,50.599999999999994
2015,5,5,50.875
2015,5,6,53.650000000000006
2015,5,7,61.125
2015,5,8,47.5
2015,5,9,43.375
2015,5,10,42.8
2015,5,11,39.400000000000006
2015,5,12,36.400000000000006
2015,5,13,37.349999999999994
2015,5,14,44.975
2015,5,15,47.400000000000006
2015,5,16,52.85
2015,5,17,58.275000000000006
2015,5,18,46.075
2015,5,19,37.925
2015,5,20,45.1
2015,5,21,53.55
2015,5,22,50.425
2015,5,23,64.15
2015,5,24,63.849999999999994
2015,5,25,57.900000000000006
2015,5,26,56.86440677966102
2015,6,1,65.94285714285715
2015,6,2,59.949999999999996
2015,6,3,61.25633802816901
2015,6,4,59.125
2015,6,5,56.800000000000004
2015,6,6,54.650000000000006
2015,6,7,57.974999999999994
2015,6,8,62.75
2015,6,9,62.0
2015,6,10,59.91764705882353
2015,6,11,60.925000000000004
2015,6,12,63.25
2015,6,13,64.075
2015,6,14,61.650000000000006
2015,6,15,59.875
2015,6,16,54.95
2015,6,17,61.732142857142854
2015,6,18,58.300000000000004
2015,6,19,55.175000000000004
2015,6,20,61.375
2015,6,21,60.80000000000001
2015,6,22,60.025000000000006
2015,6,23,61.20000000000001
2015,6,24,61.925000000000004
2015,6,25,64.83098591549296
2015,6,26,63.70000000000001
2015,6,27,66.1
2015,6,28,64.5
2015,6,29,62.3
2015,6,30,59.638709677419364
2015,7,1,59.09818181818182
2015,7,2,63.91428571428572
2015,7,3,68.50704225352112
2015,7,4,64.55000000000001
2015,7,5,70.5
2015,7,6,62.375
2015,7,7,58.425000000000004
2015,7,8,56.925000000000004
2015,7,9,62.70000000000001
2015,7,10,67.7
2015,7,11,69.5
2015,7,12,69.80000000000001
2015,7,13,67.05000000000001
2015,7,14,66.775
2015,7,15,62.474999999999994
2015,7,16,65.45283018867924
2015,7,17,69.41000000000001
2015,7,18,71.1
2015,7,19,67.7
2015,7,20,92.77382352941176
2015,7,21,61.025000000000006
2015,7,22,61.95000000000001
2015,7,23,71.77746478873239
2015,7,24,72.275
2015,7,25,69.525
2015,7,26,73.95
2015,7,27,76.375
2015,7,28,73.55000000000001
2015,7,29,67.1
2015,7,30,67.04375
2015,7,31,63.556250000000006
2015,8,1,65.76666666666667
2015,8,2,65.475
2015,8,3,59.0
2015,8,4,56.400000000000006
2015,8,5,58.69577464788732
2015,8,6,62.0
2015,8,7,61.91549295774648
2015,8,8,65.27428571428571
2015,8,9,66.85915492957747
2015,8,10,62.574999999999996
2015,8,11,62.125
2015,8,12,68.15
2015,8,13,73.81142857142858
2015,8,14,73.625
2015,8,15,72.075
2015,8,16,73.83098591549296
2015,8,17,61.849999999999994
2015,8,18,55.55
2015,8,19,55.29714285714286
2015,8,20,52.525000000000006
2015,8,21,57.625
2015,8,22,68.42500000000001
2015,8,23,122.41142857142857
2015,8,24,47.77647058823529
2015,8,25,51.56774193548387
2015,8,26,52.95
2015,8,27,55.650000000000006
2015,8,28,65.325
2015,8,29,64.88857142857142
2015,8,30,66.82727272727273
2015,8,31,70.99076923076925
2015,9,1,71.27272727272728
2015,9,2,62.756521739130434
2015,9,3,65.5661971830986
2015,9,4,65.4
2015,9,5,71.65
2015,9,6,73.37272727272727
2015,9,7,66.475
2015,9,8,59.224999999999994
2015,9,9,55.125
2015,9,10,50.6
2015,9,11,49.85
2015,9,12,47.400000000000006
