STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,SOURCE,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,TMP
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T12:55:00,7,FM-15,KELO ,V020,"-0020,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T13:15:00,7,FM-15,KELO ,V020,"-0020,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T13:35:00,7,FM-15,KELO ,V020,"-0020,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T13:55:00,7,FM-15,KELO ,V020,"-0020,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T14:15:00,7,FM-15,KELO ,V020,"-0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T14:35:00,7,FM-15,KELO ,V020,"-0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T14:55:00,7,FM-15,KELO ,V020,"-0010,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T15:15:00,7,FM-15,KELO ,V020,"-0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T15:35:00,7,FM-15,KELO ,V020,"-0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T15:55:00,7,FM-15,KELO ,V020,"-0010,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T16:15:00,7,FM-15,KELO ,V020,"-0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T16:35:00,7,FM-15,KELO ,V020,"+0000,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T16:55:00,7,FM-15,KELO ,V020,"+0010,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T17:15:00,7,FM-15,KELO ,V020,"+0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T17:35:00,7,FM-15,KELO ,V020,"+0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T17:55:00,7,FM-15,KELO ,V020,"+0010,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T18:15:00,7,FM-15,KELO ,V020,"+0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T18:35:00,7,FM-15,KELO ,V020,"+0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T18:55:00,7,FM-15,KELO ,V020,"+0010,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T19:15:00,7,FM-15,KELO ,V020,"+0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T19:35:00,7,FM-15,KELO ,V020,"+0020,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T19:55:00,7,FM-15,KELO ,V020,"+0010,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T20:15:00,7,FM-15,KELO ,V020,"+0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T20:35:00,7,FM-15,KELO ,V020,"+0000,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T20:55:00,7,FM-15,KELO ,V020,"-0010,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T21:15:00,7,FM-15,KELO ,V020,"-0020,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T21:35:00,7,FM-15,KELO ,V020,"-0020,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T21:55:00,7,FM-15,KELO ,V020,"-0020,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T22:15:00,7,FM-15,KELO ,V020,"-0020,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T22:35:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T22:55:00,7,FM-15,KELO ,V020,"-0030,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T23:15:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T23:35:00,7,FM-15,KELO ,V020,"-0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-05T23:55:00,7,FM-15,KELO ,V020,"-0040,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T00:15:00,7,FM-15,KELO ,V020,"-0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T00:35:00,7,FM-15,KELO ,V020,"-0050,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T00:55:00,7,FM-15,KELO ,V020,"-0060,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T01:15:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T01:35:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T01:55:00,7,FM-15,KELO ,V020,"-0060,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T02:15:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T02:35:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T02:55:00,7,FM-15,KELO ,V020,"-0060,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T03:15:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T03:35:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T03:55:00,7,FM-15,KELO ,V020,"-0060,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T04:15:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T04:35:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T04:55:00,7,FM-15,KELO ,V020,"-0060,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T05:15:00,7,FM-15,KELO ,V020,"-0070,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T05:35:00,7,FM-15,KELO ,V020,"-0070,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T05:55:00,7,FM-15,KELO ,V020,"-0070,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T05:59:00,O,SOD  ,KELO ,V020,"+9999,9"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T06:15:00,7,FM-15,KELO ,V020,"-0070,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T06:35:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T06:55:00,7,FM-15,KELO ,V020,"-0080,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T07:15:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T07:35:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T07:55:00,7,FM-15,KELO ,V020,"-0080,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T08:15:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T08:35:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T08:55:00,7,FM-15,KELO ,V020,"-0080,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T09:15:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T09:35:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T09:55:00,7,FM-15,KELO ,V020,"-0080,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T10:15:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T10:35:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T10:55:00,7,FM-15,KELO ,V020,"-0090,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T11:15:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T11:35:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T11:55:00,7,FM-15,KELO ,V020,"-0090,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T12:15:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T12:35:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T12:55:00,7,FM-15,KELO ,V020,"-0090,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T13:15:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T13:35:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T13:55:00,7,FM-15,KELO ,V020,"-0090,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T14:15:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T14:35:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T14:55:00,7,FM-15,KELO ,V020,"-0080,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T15:15:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T15:35:00,7,FM-15,KELO ,V020,"-0080,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T15:55:00,7,FM-15,KELO ,V020,"-0080,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T16:15:00,7,FM-15,KELO ,V020,"-0070,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T16:35:00,7,FM-15,KELO ,V020,"-0070,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T16:55:00,7,FM-15,KELO ,V020,"-0070,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T17:15:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T17:35:00,7,FM-15,KELO ,V020,"-0070,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T17:55:00,7,FM-15,KELO ,V020,"-0070,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T18:15:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T18:35:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T18:55:00,7,FM-15,KELO ,V020,"-0060,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T19:15:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T19:35:00,7,FM-15,KELO ,V020,"-0050,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T19:55:00,7,FM-15,KELO ,V020,"-0040,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T20:15:00,7,FM-15,KELO ,V020,"-0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T20:35:00,7,FM-15,KELO ,V020,"-0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T20:55:00,7,FM-15,KELO ,V020,"-0030,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T21:15:00,7,FM-15,KELO ,V020,"-0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T21:35:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T21:55:00,7,FM-15,KELO ,V020,"-0030,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T22:15:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T22:35:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T22:55:00,7,FM-15,KELO ,V020,"-0030,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T23:15:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T23:35:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-06T23:55:00,7,FM-15,KELO ,V020,"-0030,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T00:15:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T00:35:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T00:55:00,7,FM-15,KELO ,V020,"-0040,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T01:15:00,7,FM-15,KELO ,V020,"-0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T01:35:00,7,FM-15,KELO ,V020,"-0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T01:55:00,7,FM-15,KELO ,V020,"-0040,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T02:15:00,7,FM-15,KELO ,V020,"-0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T02:35:00,7,FM-15,KELO ,V020,"-0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T02:55:00,7,FM-15,KELO ,V020,"-0050,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T03:15:00,7,FM-15,KELO ,V020,"-0050,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T03:35:00,7,FM-15,KELO ,V020,"-0070,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T03:55:00,7,FM-15,KELO ,V020,"-0080,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T04:15:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T04:35:00,7,FM-15,KELO ,V020,"-0100,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T04:55:00,7,FM-15,KELO ,V020,"-0110,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T05:15:00,7,FM-15,KELO ,V020,"-0120,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T05:35:00,7,FM-15,KELO ,V020,"-0120,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T05:55:00,7,FM-15,KELO ,V020,"-0120,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T05:59:00,O,SOD  ,KELO ,V020,"+9999,9"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T06:15:00,7,FM-15,KELO ,V020,"-0130,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T06:35:00,7,FM-15,KELO ,V020,"-0140,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T06:55:00,7,FM-15,KELO ,V020,"-0140,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T07:15:00,7,FM-15,KELO ,V020,"-0150,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T07:35:00,7,FM-15,KELO ,V020,"-0150,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T07:55:00,7,FM-15,KELO ,V020,"-0160,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T08:15:00,7,FM-15,KELO ,V020,"-0160,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T08:35:00,7,FM-15,KELO ,V020,"-0170,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T08:55:00,7,FM-15,KELO ,V020,"-0170,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T09:15:00,7,FM-15,KELO ,V020,"-0170,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T09:35:00,7,FM-15,KELO ,V020,"-0170,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T09:55:00,7,FM-15,KELO ,V020,"-0180,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T10:15:00,7,FM-15,KELO ,V020,"-0180,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T10:35:00,7,FM-15,KELO ,V020,"-0190,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T10:55:00,7,FM-15,KELO ,V020,"-0180,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T11:15:00,7,FM-15,KELO ,V020,"-0190,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T11:35:00,7,FM-15,KELO ,V020,"-0190,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T11:55:00,7,FM-15,KELO ,V020,"-0190,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T12:15:00,7,FM-15,KELO ,V020,"-0180,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T12:35:00,7,FM-15,KELO ,V020,"-0180,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T12:55:00,7,FM-15,KELO ,V020,"-0170,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T13:15:00,7,FM-15,KELO ,V020,"-0160,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T13:35:00,7,FM-15,KELO ,V020,"-0140,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T13:55:00,7,FM-15,KELO ,V020,"-0120,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T14:15:00,7,FM-15,KELO ,V020,"-0090,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T14:35:00,7,FM-15,KELO ,V020,"-0060,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T14:55:00,7,FM-15,KELO ,V020,"-0030,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T15:15:00,7,FM-15,KELO ,V020,"-0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T15:35:00,7,FM-15,KELO ,V020,"-0020,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T15:55:00,7,FM-15,KELO ,V020,"-0010,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T16:15:00,7,FM-15,KELO ,V020,"-0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T16:35:00,7,FM-15,KELO ,V020,"+0000,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T16:55:00,7,FM-15,KELO ,V020,"+0000,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T17:15:00,7,FM-15,KELO ,V020,"+0000,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T17:35:00,7,FM-15,KELO ,V020,"+0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T17:56:00,7,FM-15,KELO ,V020,"+0020,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T18:15:00,7,FM-15,KELO ,V020,"+0010,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T18:35:00,7,FM-15,KELO ,V020,"+0020,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T18:55:00,7,FM-15,KELO ,V020,"+0020,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T19:15:00,7,FM-15,KELO ,V020,"+0020,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T19:35:00,7,FM-15,KELO ,V020,"+0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T19:55:00,7,FM-15,KELO ,V020,"+0030,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T20:15:00,7,FM-15,KELO ,V020,"+0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T20:35:00,7,FM-15,KELO ,V020,"+0030,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T20:55:00,7,FM-15,KELO ,V020,"+0030,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T21:15:00,7,FM-15,KELO ,V020,"+0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T21:35:00,7,FM-15,KELO ,V020,"+0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T21:55:00,7,FM-15,KELO ,V020,"+0040,C"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T22:15:00,7,FM-15,KELO ,V020,"+0040,5"
72745994964,"ELY MUNICIPAL AIRPORT, MN US",47.81667,-91.83333,443.8,2023-04-07T22:35:00,7,FM-15,KELO ,V020,"+0040,5"
