STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72565003017,4/29/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",66.5,24,31.5,24,1002.3,24,826.2,24,10,24,13.5,24,22.9,31.1,82.9, ,42.1, ,0,G,999.9,0
72565003017,4/30/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",61.7,24,28.8,24,998.3,24,822.8,24,10,24,8.4,24,33,45.1,82.9, ,46, ,0,G,999.9,0
72565003017,5/1/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",54.7,24,40.2,24,1003.2,19,825.4,24,10,24,10,24,22,36.9,73, ,46, ,0,G,999.9,10010
72565003017,5/2/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.9,24,40.5,24,1009.6,18,829.7,24,8.9,24,8.8,24,21,28.9,69.1, ,39.9, ,0,G,999.9,10010
72565003017,5/3/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.9,24,41.2,24,1011.3,16,830.1,24,5.7,24,13,24,24.1,31.1,52, ,39.9, ,0.64,G,999.9,10010
72565003017,5/4/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",50.7,24,36.8,24,1022.4,24,839.5,24,10,24,7.9,24,12,999.9,69.1, ,39.9, ,0.3,G,999.9,0
72565003017,5/5/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.7,24,32.8,24,1019.6,24,839.1,24,10,24,9.2,24,15.9,19,75, ,41, ,0,G,999.9,0
72565003017,5/6/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",63,24,38.1,24,1018,24,838.7,24,10,24,6.8,24,13,15,80.1, ,46.9, ,0,G,999.9,0
72565003017,5/7/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.9,24,37.2,24,1014.9,24,836.5,24,10,24,7.8,24,15.9,19,80.1, ,46.9, ,0,G,999.9,0
72565003017,5/8/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",65.7,24,35.8,24,1012.1,24,834.5,24,10,24,6.2,24,12,21,80.1, ,48.9, ,0,G,999.9,0
72565003017,5/9/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",62.7,24,38.9,24,1012.3,24,834,24,10,24,6.2,24,11.1,999.9,80.1, ,46, ,0,G,999.9,0
72565003017,5/10/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",67.5,24,39,24,1006.4,24,829.7,24,10,24,7.9,24,15.9,26,90, ,46, ,0,G,999.9,0
72565003017,5/11/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",62.3,24,46.2,24,1002.5,24,826.3,24,9.6,24,10.4,24,22.9,33,90, ,44.1, ,0,G,999.9,0
72565003017,5/12/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",54.8,24,50.4,24,1008,17,829.6,24,4.6,24,10.9,24,20,28,80.1, ,44.1, ,0.01,G,999.9,100000
72565003017,5/13/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",53,24,49.1,24,1012.1,16,832.3,24,5.7,24,9.3,24,15.9,999.9,66, ,48.9, ,0,G,999.9,100000
72565003017,5/14/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",55.2,24,48.3,24,1013,13,833.8,24,7.2,24,6.6,24,15,20,64,*,48.2,*,0.66,G,999.9,111110
72565003017,5/15/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",58.6,24,43.4,24,1015.4,24,835.6,24,10,24,5.8,24,17.1,29.9,77, ,45, ,0.03,G,999.9,10000
72565003017,5/16/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.4,24,39.3,24,1011.6,24,833.5,24,10,24,7.9,24,17.1,999.9,81, ,45, ,0,G,999.9,0
72565003017,5/17/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",67,24,42.6,24,1005.7,24,829.3,24,10,24,9,24,15,18.1,86, ,51.1, ,0,G,999.9,0
72565003017,5/18/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",61.7,24,44.5,24,1005,21,828.8,24,9.3,24,10.2,24,22.9,33,86, ,51.1, ,0,G,999.9,0
72565003017,5/19/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",49.5,24,45.1,24,1013.2,13,833.5,24,9.6,24,10.7,24,18.1,25.1,69.1, ,44.1, ,0.03,G,999.9,10000
72565003017,5/20/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.2,24,40.3,24,1020.5,16,838.3,24,8.1,24,7.1,24,13,999.9,57.9, ,39.9, ,0.1,G,999.9,100000
72565003017,5/21/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",56.7,24,42.7,24,1013.5,19,833.3,24,7.9,24,6.1,24,17.1,21,79, ,39.9, ,0,G,999.9,100000
72565003017,5/22/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",63.6,24,42.6,24,1008.1,24,830.6,24,10,24,8.2,24,22,33,81, ,42.1, ,0,G,999.9,0
72565003017,5/23/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.9,24,45.2,24,1008.6,24,831.4,24,10,24,7.6,24,22.9,29.9,81, ,46.9, ,0,G,999.9,10010
72565003017,5/24/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",68.2,24,42,24,1011,24,833.7,24,10,24,6.3,24,14,32.1,86, ,46.9, ,0,G,999.9,0
72565003017,5/25/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71,24,37.4,24,1011.3,24,834.4,24,10,24,7.6,24,15,22.9,91, ,52, ,0,G,999.9,0
72565003017,5/26/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",74.1,24,37.5,24,1005.6,24,830.3,24,10,24,9.4,24,24.1,29.9,93.9, ,54, ,0,G,999.9,0
72565003017,5/27/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",74.3,24,33.2,24,1002.1,23,827.6,24,10,24,10.7,24,18.1,35.9,93.9, ,55, ,0,G,999.9,10010
72565003017,5/28/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",62.5,24,48.8,24,1008.9,18,831.6,24,10,24,10.9,24,29.9,38.1,87.1, ,51.1, ,0,G,999.9,10110
72565003017,5/29/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",62.2,24,43.4,24,1008.2,22,830.3,24,10,24,8.9,24,15.9,25.1,78.1, ,46, ,0.09,G,999.9,0
72565003017,5/30/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",65.5,24,42.4,24,1007.1,24,829.9,24,10,24,7.6,24,11.1,20,84, ,46, ,0,G,999.9,0
72565003017,5/31/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",69.5,24,40.8,24,1005.3,24,829.3,24,9.9,24,10.3,24,28.9,45.1,91.9, ,48, ,0,G,999.9,10010
72565003017,6/1/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.3,24,30.7,24,1001.5,24,827.2,24,10,24,11,24,25.1,35,91.9, ,50, ,0,G,999.9,0
72565003017,6/2/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.9,24,30,24,1015,24,837.2,24,10,24,8.3,24,17.1,25.1,91.9, ,44.1, ,0,G,999.9,0
72565003017,6/3/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.2,24,35.9,24,1018,24,838.9,24,10,24,7.5,24,13,999.9,79, ,44.1, ,0,G,999.9,0
72565003017,6/4/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",72.1,24,37.8,24,1010.5,24,833.7,24,10,24,5.8,24,15.9,25.1,93, ,48, ,0,G,999.9,0
72565003017,6/5/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",78.7,24,32.7,24,1006.4,24,831.6,24,10,24,9.9,24,15.9,22,95, ,57, ,0,G,999.9,0
72565003017,6/6/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",77.5,24,36.7,24,1005.5,24,831,24,10,24,7.4,24,26,47,95, ,60.1, ,0,G,999.9,0
72565003017,6/7/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.5,24,39.3,24,1007.1,21,831.9,24,10,24,12.8,24,27,42.9,95, ,57.9, ,0,G,999.9,10010
72565003017,6/8/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",78.1,24,34.9,24,1008,24,832.8,24,10,24,10.5,24,19,27,96.1, ,57, ,0,G,999.9,0
72565003017,6/9/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",75.1,24,38.9,24,1008.2,24,832.8,24,10,24,8.2,24,15.9,17.1,96.1, ,57, ,0,G,999.9,0
72565003017,6/10/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",79.4,24,30.1,24,1000.4,24,826.9,24,9.9,24,9.2,24,19,25.1,97, ,61, ,0,G,999.9,0
72565003017,6/11/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.7,24,28,24,1004,24,829.2,24,9.8,24,8.9,24,17.1,24.1,97, ,51.1, ,0,G,999.9,0
72565003017,6/12/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",69.5,24,37.6,24,1011.1,24,834.1,24,10,24,9.6,24,20,999.9,87.1, ,51.1, ,0,G,999.9,0
72565003017,6/13/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.1,24,47.6,24,1010,24,833.9,24,10,24,7.9,24,21,29.9,93.9, ,55.9, ,0,G,999.9,0
72565003017,6/14/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",82.1,24,36.1,24,1003.3,24,829.6,24,10,24,13.3,24,22,33,97, ,57, ,0,G,999.9,0
72565003017,6/15/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",78.1,24,39.2,24,1001.9,24,828.1,24,10,24,8.5,24,19,33,97, ,61, ,0,G,999.9,10010
72565003017,6/16/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.6,24,49,24,1000.1,23,826,24,10,24,7.8,24,20,35,95, ,57.9, ,0.01,G,999.9,10010
72565003017,6/17/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",66.7,24,55.3,24,1004.9,24,828.8,24,9.7,24,8.8,24,17.1,27,87.1, ,57.9, ,0.02,G,999.9,10000
72565003017,6/18/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",61.6,24,55.6,24,1011.5,15,833.9,24,5.9,24,7.6,24,18.1,26,82, ,54, ,0.27,G,999.9,110000
72565003017,6/19/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",67,24,54.7,24,1010.9,19,833.6,24,9.9,24,13.5,24,22.9,33,82, ,54, ,0.02,G,999.9,10010
72565003017,6/20/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",63,24,50.3,24,1014.6,20,836.1,24,9.7,24,9.5,24,25.1,34,79, ,52, ,0,G,999.9,10010
72565003017,6/21/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",67,24,47.1,24,1015.1,24,836.9,24,10,24,7.5,24,15.9,22.9,86, ,50, ,0,G,999.9,0
72565003017,6/22/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.9,24,45.7,24,1009,20,832.3,24,10,24,9.5,24,22,39,90, ,50, ,0,G,999.9,10010
72565003017,6/23/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.2,24,43,24,1006.5,24,830.6,24,10,24,6.3,24,13,22,90, ,51.1, ,0,G,999.9,0
72565003017,6/24/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",63.3,24,46.6,24,1008.4,21,831.8,24,9.8,24,8.5,24,24.1,34,89.1, ,51.1, ,0,G,999.9,10010
72565003017,6/25/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",63,24,45.7,24,1014.4,24,835.4,24,9.9,24,6.4,24,9.9,15,82.9, ,48, ,0.13,G,999.9,10000
72565003017,6/26/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",75,24,40.4,24,1009.4,24,833,24,10,24,7.2,24,11.1,15,97, ,48, ,0,G,999.9,0
72565003017,6/27/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",83.2,24,33.4,24,1007.1,22,832.7,24,9.9,24,10.3,24,17.1,49.9,100.9, ,55.9, ,0,G,999.9,0
72565003017,6/28/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",85,24,43.8,24,1003.8,24,830.4,24,10,24,11,24,19,28,105.1, ,63, ,0,G,999.9,10010
72565003017,6/29/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",85.3,24,30.7,24,999.9,24,827.3,24,10,24,10.8,24,18.1,35.9,105.1, ,63, ,0,G,999.9,0
72565003017,6/30/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",69.9,24,48.2,24,1007.1,19,831.5,24,10,24,14,24,31.1,48,97, ,59, ,0,G,999.9,0
72565003017,7/1/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",65.4,24,43.6,24,1013.8,24,835.3,24,10,24,6.1,24,21,26,90, ,46.9, ,0,G,999.9,10
72565003017,7/2/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",77.5,24,39.3,24,1009.2,24,833.6,24,10,24,7.4,24,15.9,22,93.9,*,57.2,*,0,G,999.9,0
72565003017,7/3/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",79.8,24,39.1,24,1005.9,23,831.4,24,10,24,11,24,26,40,99, ,57, ,0.02,G,999.9,10010
72565003017,7/4/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.2,24,44.7,24,1011.8,24,836,24,10,24,7.5,24,25.1,33,99, ,57, ,0,G,999.9,10010
72565003017,7/5/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",74.1,24,50.7,24,1022.8,23,844.8,24,10,24,13,24,21,29.9,93, ,57.9, ,0,G,999.9,10000
72565003017,7/6/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",72.6,24,50,24,1023.8,24,845.4,24,10,24,10.4,24,18.1,22.9,91.9, ,60.1, ,0,G,999.9,10000
72565003017,7/7/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",80.7,24,50.1,24,1016.1,24,839.8,24,10,24,9.4,24,15.9,27,98.1, ,60.1, ,0,G,999.9,0
72565003017,7/8/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",81.8,24,48.2,24,1012.6,24,837.2,24,10,24,8.9,24,26,35,98.1, ,62.1, ,0,G,999.9,0
72565003017,7/9/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",80,24,46.8,24,1015.7,24,839.7,24,10,24,9.4,24,19,22,98.1, ,63, ,0,G,999.9,10
72565003017,7/10/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",81.7,24,42.8,24,1013.7,24,838.1,24,10,24,11,24,18.1,28.9,98.1, ,63, ,0,G,999.9,0
72565003017,7/11/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",80,24,41.5,24,1009.7,24,834.7,24,10,24,9.6,24,18.1,24.1,98.1, ,60.1, ,0,G,999.9,0
72565003017,7/12/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.6,24,49,24,1010.7,23,835,24,10,24,10.7,24,22.9,36.9,96.1, ,60.1, ,0,G,999.9,10
72565003017,7/13/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.4,24,53.6,24,1015.9,24,838.7,24,10,24,7.3,24,18.1,999.9,90, ,61, ,0,G,999.9,0
72565003017,7/14/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",79.7,24,49.1,24,1013.7,24,837.7,24,10,24,7.6,24,13,22,97, ,61, ,0,G,999.9,0
72565003017,7/15/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.6,24,54.2,24,1013.4,22,837.7,24,9.5,24,13.1,24,24.1,32.1,97, ,64, ,0,G,999.9,10000
72565003017,7/16/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",67.7,24,58.5,24,1017.3,19,839.1,24,6.3,24,4.6,24,9.9,999.9,91, ,59, ,0.21,G,999.9,110000
72565003017,7/17/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",72.1,24,58.2,24,1015.5,19,838.4,24,9.7,24,6.4,24,24.1,29.9,91, ,59, ,0.07,G,999.9,10010
72565003017,7/18/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.3,24,51,24,1012.8,24,836.6,24,10,24,10.9,24,19,22.9,95, ,60.1, ,0,G,999.9,0
72565003017,7/19/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",80.7,24,44.5,24,1010.6,24,835.3,24,10,24,7.7,24,11.1,15.9,98.1, ,63, ,0,G,999.9,0
72565003017,7/20/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",80.7,24,47.3,24,1009.7,24,834.8,24,10,24,7.9,24,13,24.1,98.1, ,64, ,0,G,999.9,0
72565003017,7/21/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",82.3,24,45.6,24,1011.1,24,836,24,10,24,8,24,21,29.9,97, ,66, ,0,G,999.9,0
72565003017,7/22/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",81.2,24,50.8,24,1012,24,836.7,24,10,24,9,24,20,28,97, ,68, ,0,G,999.9,10000
72565003017,7/23/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.7,24,57.6,24,1019.4,21,841.8,24,10,24,9.1,24,19,25.1,95, ,63, ,0,G,999.9,10010
72565003017,7/24/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",70.7,24,61.5,24,1018.5,14,840.8,24,5.8,24,5.9,24,20,27,90, ,63, ,0.43,G,999.9,10010
72565003017,7/25/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.6,24,58.8,24,1016.2,20,839,24,10,24,11.1,24,25.1,33,90, ,63, ,0.13,G,999.9,10010
72565003017,7/26/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",67.5,24,57.1,24,1019.3,20,840.9,24,9.6,24,7.9,24,18.1,26,82.9, ,60.1, ,0.11,G,999.9,10010
72565003017,7/27/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",68.5,24,55.9,24,1016.6,18,838.8,24,9.7,24,11.1,24,27,40,82,*,57.2,*,0.05,G,999.9,10010
72565003017,7/28/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.2,24,56.4,24,1016.4,19,838,24,7.5,24,8,24,17.1,24.1,84.9, ,55.9, ,0,G,999.9,110000
72565003017,7/29/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",65.4,24,55.5,24,1016.3,21,838.1,24,7.6,24,6,24,28.9,42.9,82.9,*,55.4,*,0.01,G,999.9,110000
72565003017,7/30/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",66.1,24,48.8,24,1020.3,24,841.1,24,9.9,24,9.2,24,28.9,999.9,84, ,55.9, ,0,G,999.9,0
72565003017,7/31/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",68,24,42.3,24,1019,24,840.3,24,10,24,8.3,24,13,22,87.1, ,54, ,0,G,999.9,0
72565003017,8/1/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.7,24,45.8,24,1014.8,24,837.4,24,10,24,6.9,24,9.9,17.1,87.1, ,54, ,0,G,999.9,0
72565003017,8/2/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.8,24,45.7,24,1012.8,24,836.1,24,9.8,24,6.7,24,18.1,26,93, ,55.9, ,0,G,999.9,0
72565003017,8/3/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",75.9,24,48.1,24,1009.4,24,834.1,24,9.7,24,9.3,24,20,33,93, ,55.9, ,0,G,999.9,10000
72565003017,8/4/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.1,24,44,24,1009.2,24,833.3,24,10,24,8.8,24,15,20,95, ,62.1, ,0.09,G,999.9,0
72565003017,8/5/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.1,24,47,24,1009.7,24,834.3,24,10,24,10,24,24.1,36.9,95, ,62.1, ,0,G,999.9,10000
72565003017,8/6/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",70.3,24,54.7,24,1014,19,837.2,24,10,24,7.7,24,17.1,999.9,88, ,57.9, ,0,G,999.9,0
72565003017,8/7/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",69.5,24,54.8,24,1015.4,24,837.8,24,9.9,24,8.7,24,21,31.1,88, ,55.9, ,0.31,G,999.9,10010
72565003017,8/8/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",69.1,24,53.2,24,1014.6,22,837.3,24,9.5,24,8.7,24,29.9,36.9,88, ,55.9, ,0.06,G,999.9,10110
72565003017,8/9/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.7,24,47.8,24,1016.8,24,838.9,24,10,24,7.2,24,12,15.9,88, ,55.9, ,0,G,999.9,0
72565003017,8/10/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",74.8,24,46.7,24,1016.2,24,839.3,24,10,24,8.2,24,12,17.1,88, ,55.9, ,0,G,999.9,0
72565003017,8/11/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",75.5,24,43.5,24,1015.7,24,838.8,24,10,24,10.2,24,15.9,22,91.9, ,59, ,0,G,999.9,0
72565003017,8/12/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",75.6,24,42.4,24,1012.6,24,836.5,24,10,24,13.9,24,18.1,28,91.9, ,59, ,0,G,999.9,0
72565003017,8/13/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.3,24,44,24,1010.2,24,834,24,9.7,24,9.3,24,18.1,24.1,90, ,53.1, ,0,G,999.9,0
72565003017,8/14/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",70.4,24,51.4,24,1011.2,22,834.6,24,8.5,24,7.7,24,20,27,89.1, ,53.1, ,0,G,999.9,100000
72565003017,8/15/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.4,24,51.4,24,1011.2,24,834.5,24,9.7,24,11.1,24,33,46,88, ,57.9, ,0.38,G,999.9,10010
72565003017,8/16/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",72.4,24,49.7,24,1013.1,24,836.4,24,10,24,5.2,24,12,999.9,89.1, ,59, ,0,G,999.9,0
72565003017,8/17/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.6,24,51,24,1015.9,23,838.7,24,10,24,8,24,21,28,89.1, ,59, ,0,G,999.9,10
72565003017,8/18/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",68.8,24,54.8,24,1014.8,24,837.3,24,10,24,11.5,24,21,29.9,89.1, ,57, ,0,G,999.9,10000
72565003017,8/19/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",62.4,24,50.9,24,1016.1,23,837.4,24,10,24,10.2,24,22.9,34,79, ,51.1, ,0.07,G,999.9,10010
72565003017,8/20/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",60.4,24,46.5,24,1019.5,24,839.7,24,5.5,24,6.3,24,20,22,75.9, ,46, ,0.01,G,999.9,0
72565003017,8/21/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",63.4,24,43,24,1018.3,24,838.9,24,6.7,24,10.2,24,19,28.9,80.1, ,46, ,0,G,999.9,10000
72565003017,8/22/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",63.9,24,53.4,24,1018.8,21,839.8,24,6.4,24,7.4,24,22.9,32.1,81, ,53.1, ,0,G,999.9,110000
72565003017,8/23/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.6,24,47,24,1011.6,24,834.8,24,9.9,24,11.3,24,20,31.1,89.1, ,55.9, ,0,G,999.9,0
72565003017,8/24/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.2,24,38,24,1008.3,24,832.9,24,8.7,24,9.3,24,17.1,21,90, ,57.9, ,0,G,999.9,0
72565003017,8/25/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.8,24,39.9,24,1008.9,24,833.5,24,9.3,24,6.9,24,21,28.9,91.9, ,61, ,0,G,999.9,0
72565003017,8/26/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",77.2,24,43.9,24,1006.6,23,831.6,24,10,24,9.6,24,24.1,36.9,93.9, ,60.1, ,0,G,999.9,10010
